"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"GME00102268","DUSSELDORF, GM","2001-02-18","0.00","0.0",,"43","30"
"GME00102268","DUSSELDORF, GM","2001-02-19","0.00","0.0",,"43","36"
"GME00102268","DUSSELDORF, GM","2001-02-20","0.00","0.0",,"46","39"
"GME00102268","DUSSELDORF, GM","2001-02-21","0.18","0.0",,"45","38"
"GME00102268","DUSSELDORF, GM","2001-02-22","0.09","0.0",,"45","38"
"GME00102268","DUSSELDORF, GM","2001-02-23","0.03","0.0",,"43","33"
"GME00102268","DUSSELDORF, GM","2001-02-24","0.00","0.0",,"35","24"
"GME00102268","DUSSELDORF, GM","2001-02-25","0.03","0.0",,"41","24"
"GME00102268","DUSSELDORF, GM","2001-02-26","0.00","0.0",,"39","32"
"GME00102268","DUSSELDORF, GM","2001-02-27","0.00","0.0",,"42","29"
"GME00102268","DUSSELDORF, GM","2001-02-28","0.00","0.0",,"43","35"
"GME00102268","DUSSELDORF, GM","2001-03-01","0.33","0.0",,"42","34"
"GME00102268","DUSSELDORF, GM","2001-03-02","0.00","1.2",,"40","32"
"GME00102268","DUSSELDORF, GM","2001-03-03","0.01","0.0",,"35","31"
"GME00102268","DUSSELDORF, GM","2001-03-04","0.06","0.4",,"38","32"
"GME00102268","DUSSELDORF, GM","2001-03-05","0.00","0.0",,"40","33"
"GME00102268","DUSSELDORF, GM","2001-03-06","0.00","0.0",,"50","27"
"GME00102268","DUSSELDORF, GM","2001-03-07","0.10","0.0",,"50","39"
"GME00102268","DUSSELDORF, GM","2001-03-08","0.07","0.0",,"53","43"
"GME00102268","DUSSELDORF, GM","2001-03-09","0.17","0.0",,"54","45"
"GME00102268","DUSSELDORF, GM","2001-03-10","0.17","0.0",,"54","47"
"GME00102268","DUSSELDORF, GM","2001-03-11","0.07","0.0",,"57","49"
"GME00102268","DUSSELDORF, GM","2001-03-12","0.04","0.0",,"58","41"
"GME00102268","DUSSELDORF, GM","2001-03-13","0.21","0.0",,"49","40"
"GME00102268","DUSSELDORF, GM","2001-03-14","0.03","0.0",,"51","38"
"GME00102268","DUSSELDORF, GM","2001-03-15","0.03","0.0",,"53","38"
"GME00102268","DUSSELDORF, GM","2001-03-16","0.07","0.0",,"54","46"
"GME00102268","DUSSELDORF, GM","2001-03-17","0.19","0.0",,"51","42"
"GME00102268","DUSSELDORF, GM","2001-03-18","0.38","0.0",,"51","41"
"GME00102268","DUSSELDORF, GM","2001-03-19","0.03","0.0",,"50","35"
"GME00102268","DUSSELDORF, GM","2001-03-20","0.00","0.0",,"43","23"
"GME00102268","DUSSELDORF, GM","2001-03-21","0.30","0.0",,"47","33"
"GME00102268","DUSSELDORF, GM","2001-03-22","0.01","0.0",,"50","39"
"GME00102268","DUSSELDORF, GM","2001-03-23","0.39","0.0",,"57","40"
"GME00102268","DUSSELDORF, GM","2001-03-24","0.42","0.0",,"51","43"
"GME00102268","DUSSELDORF, GM","2001-03-25","0.01","0.0",,"43","36"
"GME00102268","DUSSELDORF, GM","2001-03-26","0.00","0.0",,"39","35"
"GME00102268","DUSSELDORF, GM","2001-03-27","0.01","0.0",,"45","36"
"GME00102268","DUSSELDORF, GM","2001-03-28","0.46","0.0",,"54","36"
"GME00102268","DUSSELDORF, GM","2001-03-29","0.29","0.0",,"52","41"
"GME00102268","DUSSELDORF, GM","2001-03-30","0.00","0.0",,"52","33"
"GME00102268","DUSSELDORF, GM","2001-03-31","0.00","0.0",,"59","39"
"GME00102268","DUSSELDORF, GM","2001-04-01","0.00","0.0",,"64","47"
"GME00102268","DUSSELDORF, GM","2001-04-02","0.01","0.0",,"72","46"
"GME00102268","DUSSELDORF, GM","2001-04-03","0.00","0.0",,"60","51"
"GME00102268","DUSSELDORF, GM","2001-04-04","0.13","0.0",,"57","40"
"GME00102268","DUSSELDORF, GM","2001-04-05","0.18","0.0",,"54","38"
"GME00102268","DUSSELDORF, GM","2001-04-06","0.44","0.0",,"56","47"
"GME00102268","DUSSELDORF, GM","2001-04-07","0.08","0.0",,"57","45"
"GME00102268","DUSSELDORF, GM","2001-04-08","0.00","0.0",,"55","38"
"GME00102268","DUSSELDORF, GM","2001-04-09","0.00","0.0",,"52","38"
"GME00102268","DUSSELDORF, GM","2001-04-10","0.28","0.0",,"52","45"
"GME00102268","DUSSELDORF, GM","2001-04-11","0.00","0.0",,"53","41"
"GME00102268","DUSSELDORF, GM","2001-04-12","0.00","0.0",,"50","35"
"GME00102268","DUSSELDORF, GM","2001-04-13","0.00","0.0",,"47","29"
"GME00102268","DUSSELDORF, GM","2001-04-14","0.57","0.0",,"43","25"
"GME00102268","DUSSELDORF, GM","2001-04-15","0.27","0.0",,"51","34"
"GME00102268","DUSSELDORF, GM","2001-04-16","0.01","0.0",,"51","41"
"GME00102268","DUSSELDORF, GM","2001-04-17","0.02","0.0",,"47","40"
"GME00102268","DUSSELDORF, GM","2001-04-18","0.20","0.0",,"47","33"
"GME00102268","DUSSELDORF, GM","2001-04-19","0.23","0.0",,"45","32"
"GME00102268","DUSSELDORF, GM","2001-04-20","0.00","0.0",,"48","33"
"GME00102268","DUSSELDORF, GM","2001-04-21","0.00","0.0",,"53","31"
"GME00102268","DUSSELDORF, GM","2001-04-22","0.00","0.0",,"55","32"
"GME00102268","DUSSELDORF, GM","2001-04-23","0.00","0.0",,"57","35"
"GME00102268","DUSSELDORF, GM","2001-04-24","0.19","0.0",,"62","38"
"GME00102268","DUSSELDORF, GM","2001-04-25","0.16","0.0",,"59","47"
"GME00102268","DUSSELDORF, GM","2001-04-26","0.36","0.0",,"57","45"
"GME00102268","DUSSELDORF, GM","2001-04-27","0.34","0.0",,"52","45"
"GME00102268","DUSSELDORF, GM","2001-04-28","0.07","0.0",,"60","46"
"GME00102268","DUSSELDORF, GM","2001-04-29","0.19","0.0",,"63","47"
"GME00102268","DUSSELDORF, GM","2001-04-30","0.00","0.0",,"71","52"
"GME00102268","DUSSELDORF, GM","2001-05-01","0.00","0.0",,"71","54"
"GME00102268","DUSSELDORF, GM","2001-05-02","0.00","0.0",,"73","52"
"GME00102268","DUSSELDORF, GM","2001-05-03","0.01","0.0",,"75","51"
"GME00102268","DUSSELDORF, GM","2001-05-04","0.01","0.0",,"56","47"
"GME00102268","DUSSELDORF, GM","2001-05-05","0.00","0.0",,"56","40"
"GME00102268","DUSSELDORF, GM","2001-05-06","0.18","0.0",,"58","38"
"GME00102268","DUSSELDORF, GM","2001-05-07","0.00","0.0",,"62","47"
"GME00102268","DUSSELDORF, GM","2001-05-08","0.00","0.0",,"65","47"
"GME00102268","DUSSELDORF, GM","2001-05-09","0.01","0.0",,"76","49"
"GME00102268","DUSSELDORF, GM","2001-05-10","0.00","0.0",,"78","48"
"GME00102268","DUSSELDORF, GM","2001-05-11","0.00","0.0",,"79","47"
"GME00102268","DUSSELDORF, GM","2001-05-12","0.00","0.0",,"76","50"
"GME00102268","DUSSELDORF, GM","2001-05-13","0.00","0.0",,"77","53"
"GME00102268","DUSSELDORF, GM","2001-05-14","0.08","0.0",,"73","54"
"GME00102268","DUSSELDORF, GM","2001-05-15","0.06","0.0",,"67","52"
"GME00102268","DUSSELDORF, GM","2001-05-16","0.28","0.0",,"67","53"
"GME00102268","DUSSELDORF, GM","2001-05-17","0.02","0.0",,"66","46"
"GME00102268","DUSSELDORF, GM","2001-05-18","0.12","0.0",,"56","46"
"GME00102268","DUSSELDORF, GM","2001-05-19","0.00","0.0",,"64","44"
"GME00102268","DUSSELDORF, GM","2001-05-20","0.00","0.0",,"68","40"
"GME00102268","DUSSELDORF, GM","2001-05-21","0.00","0.0",,"65","45"
"GME00102268","DUSSELDORF, GM","2001-05-22","0.00","0.0",,"67","44"
"GME00102268","DUSSELDORF, GM","2001-05-23","0.00","0.0",,"74","48"
"GME00102268","DUSSELDORF, GM","2001-05-24","0.00","0.0",,"79","49"
"GME00102268","DUSSELDORF, GM","2001-05-25","0.00","0.0",,"75","50"
"GME00102268","DUSSELDORF, GM","2001-05-26","0.00","0.0",,"79","46"
"GME00102268","DUSSELDORF, GM","2001-05-27","0.00","0.0",,"70","56"
"GME00102268","DUSSELDORF, GM","2001-05-28","0.00","0.0",,"75","60"
"GME00102268","DUSSELDORF, GM","2001-05-29","0.00","0.0",,"75","51"
"GME00102268","DUSSELDORF, GM","2001-05-30","0.00","0.0",,"73","48"
"GME00102268","DUSSELDORF, GM","2001-05-31","0.00","0.0",,"69","51"
"GME00102268","DUSSELDORF, GM","2001-06-01","0.17","0.0",,"67","48"
"GME00102268","DUSSELDORF, GM","2001-06-02","0.59","0.0",,"59","45"
"GME00102268","DUSSELDORF, GM","2001-06-03","0.12","0.0",,"56","44"
"GME00102268","DUSSELDORF, GM","2001-06-04","0.00","0.0",,"61","46"
"GME00102268","DUSSELDORF, GM","2001-06-05","0.04","0.0",,"72","52"
"GME00102268","DUSSELDORF, GM","2001-06-06","0.18","0.0",,"71","54"
"GME00102268","DUSSELDORF, GM","2001-06-07","0.36","0.0",,"62","51"
"GME00102268","DUSSELDORF, GM","2001-06-08","0.00","0.0",,"62","48"
"GME00102268","DUSSELDORF, GM","2001-06-09","0.00","0.0",,"64","40"
"GME00102268","DUSSELDORF, GM","2001-06-10","0.03","0.0",,"68","49"
"GME00102268","DUSSELDORF, GM","2001-06-11","0.00","0.0",,"66","49"
"GME00102268","DUSSELDORF, GM","2001-06-12","0.00","0.0",,"66","48"
"GME00102268","DUSSELDORF, GM","2001-06-13","0.00","0.0",,"72","47"
"GME00102268","DUSSELDORF, GM","2001-06-14","0.00","0.0",,"74","50"
"GME00102268","DUSSELDORF, GM","2001-06-15","0.00","0.0",,"77","54"
"GME00102268","DUSSELDORF, GM","2001-06-16","0.02","0.0",,"74","53"
"GME00102268","DUSSELDORF, GM","2001-06-17","0.43","0.0",,"65","57"
"GME00102268","DUSSELDORF, GM","2001-06-18","0.15","0.0",,"64","53"
"GME00102268","DUSSELDORF, GM","2001-06-19","0.00","0.0",,"67","46"
"GME00102268","DUSSELDORF, GM","2001-06-20","0.00","0.0",,"74","48"
"GME00102268","DUSSELDORF, GM","2001-06-21","0.00","0.0",,"72","54"
"GME00102268","DUSSELDORF, GM","2001-06-22","0.00","0.0",,"65","47"
"GME00102268","DUSSELDORF, GM","2001-06-23","0.00","0.0",,"72","45"
"GME00102268","DUSSELDORF, GM","2001-06-24","0.00","0.0",,"80","49"
"GME00102268","DUSSELDORF, GM","2001-06-25","0.00","0.0",,"80","55"
"GME00102268","DUSSELDORF, GM","2001-06-26","0.00","0.0",,"87","53"
"GME00102268","DUSSELDORF, GM","2001-06-27","0.19","0.0",,"82","62"
"GME00102268","DUSSELDORF, GM","2001-06-28","0.00","0.0",,"77","61"
"GME00102268","DUSSELDORF, GM","2001-06-29","0.00","0.0",,"77","59"
"GME00102268","DUSSELDORF, GM","2001-06-30","0.95","0.0",,"78","56"
"GME00102268","DUSSELDORF, GM","2001-07-01","0.00","0.0",,"76","55"
"GME00102268","DUSSELDORF, GM","2001-07-02","0.00","0.0",,"72","53"
"GME00102268","DUSSELDORF, GM","2001-07-03","0.00","0.0",,"79","53"
"GME00102268","DUSSELDORF, GM","2001-07-04","0.00","0.0",,"83","58"
"GME00102268","DUSSELDORF, GM","2001-07-05","0.00","0.0",,"87","64"
"GME00102268","DUSSELDORF, GM","2001-07-06","0.02","0.0",,"87","67"
"GME00102268","DUSSELDORF, GM","2001-07-07","0.00","0.0",,"80","63"
"GME00102268","DUSSELDORF, GM","2001-07-08","0.61","0.0",,"65","60"
"GME00102268","DUSSELDORF, GM","2001-07-09","0.00","0.0",,"71","57"
"GME00102268","DUSSELDORF, GM","2001-07-10","0.08","0.0",,"80","58"
"GME00102268","DUSSELDORF, GM","2001-07-11","0.04","0.0",,"70","57"
"GME00102268","DUSSELDORF, GM","2001-07-12","0.00","0.0",,"69","54"
"GME00102268","DUSSELDORF, GM","2001-07-13","0.02","0.0",,"70","53"
"GME00102268","DUSSELDORF, GM","2001-07-14","0.69","0.0",,"66","56"
"GME00102268","DUSSELDORF, GM","2001-07-15","0.00","0.0",,"69","52"
"GME00102268","DUSSELDORF, GM","2001-07-16","0.48","0.0",,"67","54"
"GME00102268","DUSSELDORF, GM","2001-07-17","0.25","0.0",,"73","56"
"GME00102268","DUSSELDORF, GM","2001-07-18","0.06","0.0",,"72","59"
"GME00102268","DUSSELDORF, GM","2001-07-19","0.12","0.0",,"70","57"
"GME00102268","DUSSELDORF, GM","2001-07-20","0.22","0.0",,"65","51"
"GME00102268","DUSSELDORF, GM","2001-07-21","0.01","0.0",,"70","49"
"GME00102268","DUSSELDORF, GM","2001-07-22","0.00","0.0",,"79","63"
"GME00102268","DUSSELDORF, GM","2001-07-23","0.00","0.0",,"79","60"
"GME00102268","DUSSELDORF, GM","2001-07-24","0.00","0.0",,"82","60"
"GME00102268","DUSSELDORF, GM","2001-07-25","0.00","0.0",,"83","58"
"GME00102268","DUSSELDORF, GM","2001-07-26","0.00","0.0",,"83","57"
"GME00102268","DUSSELDORF, GM","2001-07-27","0.00","0.0",,"89","58"
"GME00102268","DUSSELDORF, GM","2001-07-28","0.00","0.0",,"86","66"
"GME00102268","DUSSELDORF, GM","2001-07-29","0.00","0.0",,"83","62"
"GME00102268","DUSSELDORF, GM","2001-07-30","0.00","0.0",,"86","61"
"GME00102268","DUSSELDORF, GM","2001-07-31","0.00","0.0",,"84","61"
"GME00102268","DUSSELDORF, GM","2001-08-01","0.00","0.0",,"76","58"
"GME00102268","DUSSELDORF, GM","2001-08-02","0.10","0.0",,"85","54"
"GME00102268","DUSSELDORF, GM","2001-08-03","0.00","0.0",,"74","62"
"GME00102268","DUSSELDORF, GM","2001-08-04","0.11","0.0",,"72","59"
"GME00102268","DUSSELDORF, GM","2001-08-05","0.25","0.0",,"71","54"
"GME00102268","DUSSELDORF, GM","2001-08-06","0.14","0.0",,"71","55"
"GME00102268","DUSSELDORF, GM","2001-08-07","0.43","0.0",,"73","62"
"GME00102268","DUSSELDORF, GM","2001-08-08","0.11","0.0",,"70","57"
"GME00102268","DUSSELDORF, GM","2001-08-09","0.18","0.0",,"72","56"
"GME00102268","DUSSELDORF, GM","2001-08-10","0.02","0.0",,"69","53"
"GME00102268","DUSSELDORF, GM","2001-08-11","0.00","0.0",,"72","50"
"GME00102268","DUSSELDORF, GM","2001-08-12","0.00","0.0",,"74","60"
"GME00102268","DUSSELDORF, GM","2001-08-13","0.00","0.0",,"74","64"
"GME00102268","DUSSELDORF, GM","2001-08-14","0.00","0.0",,"87","62"
"GME00102268","DUSSELDORF, GM","2001-08-15","0.02","0.0",,"95","63"
"GME00102268","DUSSELDORF, GM","2001-08-16","0.07","0.0",,"78","58"
"GME00102268","DUSSELDORF, GM","2001-08-17","0.11","0.0",,"78","54"
"GME00102268","DUSSELDORF, GM","2001-08-18","0.03","0.0",,"83","60"
"GME00102268","DUSSELDORF, GM","2001-08-19","0.00","0.0",,"78","63"
"GME00102268","DUSSELDORF, GM","2001-08-20","0.00","0.0",,"75","62"
"GME00102268","DUSSELDORF, GM","2001-08-21","0.00","0.0",,"81","60"
"GME00102268","DUSSELDORF, GM","2001-08-22","0.00","0.0",,"85","66"
"GME00102268","DUSSELDORF, GM","2001-08-23","0.00","0.0",,"84","63"
"GME00102268","DUSSELDORF, GM","2001-08-24","0.00","0.0",,"90","67"
"GME00102268","DUSSELDORF, GM","2001-08-25","0.00","0.0",,"92","63"
"GME00102268","DUSSELDORF, GM","2001-08-26","0.07","0.0",,"95","66"
"GME00102268","DUSSELDORF, GM","2001-08-27","0.05","0.0",,"74","55"
"GME00102268","DUSSELDORF, GM","2001-08-28","0.00","0.0",,"72","48"
"GME00102268","DUSSELDORF, GM","2001-08-29","0.00","0.0",,"73","46"
"GME00102268","DUSSELDORF, GM","2001-08-30","0.00","0.0",,"71","50"
"GME00102268","DUSSELDORF, GM","2001-08-31","0.07","0.0",,"71","53"
"GME00102268","DUSSELDORF, GM","2001-09-01","0.00","0.0",,"71","51"
"GME00102268","DUSSELDORF, GM","2001-09-02","0.11","0.0",,"67","48"
"GME00102268","DUSSELDORF, GM","2001-09-03","0.62","0.0",,"64","57"
"GME00102268","DUSSELDORF, GM","2001-09-04","0.31","0.0",,"64","54"
"GME00102268","DUSSELDORF, GM","2001-09-05","0.15","0.0",,"64","51"
"GME00102268","DUSSELDORF, GM","2001-09-06","0.15","0.0",,"63","50"
"GME00102268","DUSSELDORF, GM","2001-09-07","0.28","0.0",,"61","53"
"GME00102268","DUSSELDORF, GM","2001-09-08","0.13","0.0",,"63","48"
"GME00102268","DUSSELDORF, GM","2001-09-09","0.02","0.0",,"60","48"
"GME00102268","DUSSELDORF, GM","2001-09-10","0.13","0.0",,"62","51"
"GME00102268","DUSSELDORF, GM","2001-09-11","0.48","0.0",,"61","50"
"GME00102268","DUSSELDORF, GM","2001-09-12","0.31","0.0",,"65","54"
"GME00102268","DUSSELDORF, GM","2001-09-13","0.22","0.0",,"63","51"
"GME00102268","DUSSELDORF, GM","2001-09-14","0.02","0.0",,"61","50"
"GME00102268","DUSSELDORF, GM","2001-09-15","0.21","0.0",,"62","50"
"GME00102268","DUSSELDORF, GM","2001-09-16","0.33","0.0",,"59","47"
"GME00102268","DUSSELDORF, GM","2001-09-17","0.11","0.0",,"58","46"
"GME00102268","DUSSELDORF, GM","2001-09-18","0.00","0.0",,"62","43"
"GME00102268","DUSSELDORF, GM","2001-09-19","0.78","0.0",,"58","52"
"GME00102268","DUSSELDORF, GM","2001-09-20","0.14","0.0",,"59","53"
"GME00102268","DUSSELDORF, GM","2001-09-21","0.01","0.0",,"65","46"
"GME00102268","DUSSELDORF, GM","2001-09-22","0.04","0.0",,"62","43"
"GME00102268","DUSSELDORF, GM","2001-09-23","0.07","0.0",,"58","49"
"GME00102268","DUSSELDORF, GM","2001-09-24","0.31","0.0",,"61","44"
"GME00102268","DUSSELDORF, GM","2001-09-25","0.00","0.0",,"62","46"
"GME00102268","DUSSELDORF, GM","2001-09-26","0.28","0.0",,"64","46"
"GME00102268","DUSSELDORF, GM","2001-09-27","0.11","0.0",,"65","55"
"GME00102268","DUSSELDORF, GM","2001-09-28","0.00","0.0",,"70","51"
"GME00102268","DUSSELDORF, GM","2001-09-29","0.11","0.0",,"71","51"
"GME00102268","DUSSELDORF, GM","2001-09-30","0.06","0.0",,"68","58"
"GME00102268","DUSSELDORF, GM","2001-10-01","0.52","0.0",,"69","59"
"GME00102268","DUSSELDORF, GM","2001-10-02","0.54","0.0",,"76","58"
"GME00102268","DUSSELDORF, GM","2001-10-03","0.09","0.0",,"65","55"
"GME00102268","DUSSELDORF, GM","2001-10-04","0.00","0.0",,"64","51"
"GME00102268","DUSSELDORF, GM","2001-10-05","0.00","0.0",,"65","51"
"GME00102268","DUSSELDORF, GM","2001-10-06","0.02","0.0",,"69","55"
"GME00102268","DUSSELDORF, GM","2001-10-07","0.00","0.0",,"66","58"
"GME00102268","DUSSELDORF, GM","2001-10-08","0.01","0.0",,"62","54"
"GME00102268","DUSSELDORF, GM","2001-10-09","0.00","0.0",,"60","52"
"GME00102268","DUSSELDORF, GM","2001-10-10","0.00","0.0",,"64","50"
"GME00102268","DUSSELDORF, GM","2001-10-11","0.00","0.0",,"65","51"
"GME00102268","DUSSELDORF, GM","2001-10-12","0.00","0.0",,"71","52"
"GME00102268","DUSSELDORF, GM","2001-10-13","0.00","0.0",,"74","59"
"GME00102268","DUSSELDORF, GM","2001-10-14","0.06","0.0",,"73","59"
"GME00102268","DUSSELDORF, GM","2001-10-15","0.00","0.0",,"72","58"
"GME00102268","DUSSELDORF, GM","2001-10-16","0.00","0.0",,"66","47"
"GME00102268","DUSSELDORF, GM","2001-10-17","0.00","0.0",,"70","44"
"GME00102268","DUSSELDORF, GM","2001-10-18","0.07","0.0",,"66","57"
"GME00102268","DUSSELDORF, GM","2001-10-19","0.00","0.0",,"70","56"
"GME00102268","DUSSELDORF, GM","2001-10-20","0.04","0.0",,"71","52"
"GME00102268","DUSSELDORF, GM","2001-10-21","0.04","0.0",,"60","55"
"GME00102268","DUSSELDORF, GM","2001-10-22","0.00","0.0",,"62","49"
"GME00102268","DUSSELDORF, GM","2001-10-23","0.39","0.0",,"58","50"
"GME00102268","DUSSELDORF, GM","2001-10-24","0.09","0.0",,"62","50"
"GME00102268","DUSSELDORF, GM","2001-10-25","0.00","0.0",,"61","52"
"GME00102268","DUSSELDORF, GM","2001-10-26","0.07","0.0",,"61","50"
"GME00102268","DUSSELDORF, GM","2001-10-27","0.18","0.0",,"61","51"
"GME00102268","DUSSELDORF, GM","2001-10-28","0.21","0.0",,"57","45"
"GME00102268","DUSSELDORF, GM","2001-10-29","0.00","0.0",,"57","47"
"GME00102268","DUSSELDORF, GM","2001-10-30","0.00","0.0",,"68","53"
"GME00102268","DUSSELDORF, GM","2001-10-31","0.07","0.0",,"64","46"
"GME00102268","DUSSELDORF, GM","2001-11-01","0.00","0.0",,"55","40"
"GME00102268","DUSSELDORF, GM","2001-11-02","0.00","0.0",,"55","38"
"GME00102268","DUSSELDORF, GM","2001-11-03","0.00","0.0",,"55","39"
"GME00102268","DUSSELDORF, GM","2001-11-04","0.00","0.0",,"52","39"
"GME00102268","DUSSELDORF, GM","2001-11-05","0.00","0.0",,"52","40"
"GME00102268","DUSSELDORF, GM","2001-11-06","0.10","0.0",,"52","44"
"GME00102268","DUSSELDORF, GM","2001-11-07","0.47","0.0",,"53","44"
"GME00102268","DUSSELDORF, GM","2001-11-08","0.29","0.0",,"50","36"
"GME00102268","DUSSELDORF, GM","2001-11-09","0.02","0.0",,"44","26"
"GME00102268","DUSSELDORF, GM","2001-11-10","0.00","0.0",,"41","23"
"GME00102268","DUSSELDORF, GM","2001-11-11","0.00","0.0",,"42","30"
"GME00102268","DUSSELDORF, GM","2001-11-12","0.19","0.0",,"49","40"
"GME00102268","DUSSELDORF, GM","2001-11-13","0.00","0.0",,"48","35"
"GME00102268","DUSSELDORF, GM","2001-11-14","0.00","0.0",,"46","24"
"GME00102268","DUSSELDORF, GM","2001-11-15","0.01","0.0",,"44","23"
"GME00102268","DUSSELDORF, GM","2001-11-16","0.02","0.0",,"43","34"
"GME00102268","DUSSELDORF, GM","2001-11-17","0.00","0.0",,"45","32"
"GME00102268","DUSSELDORF, GM","2001-11-18","0.00","0.0",,"48","36"
"GME00102268","DUSSELDORF, GM","2001-11-19","0.00","0.0",,"46","36"
"GME00102268","DUSSELDORF, GM","2001-11-20","0.01","0.0",,"47","42"
"GME00102268","DUSSELDORF, GM","2001-11-21","0.12","0.0",,"49","44"
"GME00102268","DUSSELDORF, GM","2001-11-22","0.48","0.0",,"48","35"
"GME00102268","DUSSELDORF, GM","2001-11-23","0.08","0.0",,"44","35"
"GME00102268","DUSSELDORF, GM","2001-11-24","0.11","0.0",,"44","38"
"GME00102268","DUSSELDORF, GM","2001-11-25","0.22","0.0",,"51","43"
"GME00102268","DUSSELDORF, GM","2001-11-26","0.05","0.0",,"50","41"
"GME00102268","DUSSELDORF, GM","2001-11-27","0.14","0.0",,"45","37"
"GME00102268","DUSSELDORF, GM","2001-11-28","0.00","0.0",,"47","36"
"GME00102268","DUSSELDORF, GM","2001-11-29","0.82","0.0",,"50","41"
"GME00102268","DUSSELDORF, GM","2001-11-30","0.55","0.0",,"54","50"
"GME00102268","DUSSELDORF, GM","2001-12-01","0.15","0.0",,"55","51"
"GME00102268","DUSSELDORF, GM","2001-12-02","0.00","0.0",,"51","41"
"GME00102268","DUSSELDORF, GM","2001-12-03","0.00","0.0",,"52","47"
"GME00102268","DUSSELDORF, GM","2001-12-04","0.12","0.0",,"51","45"
"GME00102268","DUSSELDORF, GM","2001-12-05","0.06","0.0",,"54","38"
"GME00102268","DUSSELDORF, GM","2001-12-06","0.00","0.0",,"50","38"
"GME00102268","DUSSELDORF, GM","2001-12-07","0.00","0.0",,"46","28"
"GME00102268","DUSSELDORF, GM","2001-12-08","0.00","0.0",,"46","29"
"GME00102268","DUSSELDORF, GM","2001-12-09","0.00","0.0",,"39","25"
"GME00102268","DUSSELDORF, GM","2001-12-10","0.00","0.0",,"39","24"
"GME00102268","DUSSELDORF, GM","2001-12-11","0.00","0.0",,"40","27"
"GME00102268","DUSSELDORF, GM","2001-12-12","0.00","0.0",,"38","37"
"GME00102268","DUSSELDORF, GM","2001-12-13","0.00","0.0",,"40","23"
"GME00102268","DUSSELDORF, GM","2001-12-14","0.00","0.0",,"30","18"
"GME00102268","DUSSELDORF, GM","2001-12-15","0.00","0.0",,"34","21"
"GME00102268","DUSSELDORF, GM","2001-12-16","0.01","0.0",,"37","27"
"GME00102268","DUSSELDORF, GM","2001-12-17","0.02","0.0",,"34","28"
"GME00102268","DUSSELDORF, GM","2001-12-18","0.04","0.0",,"36","33"
"GME00102268","DUSSELDORF, GM","2001-12-19","0.10","0.0",,"41","35"
"GME00102268","DUSSELDORF, GM","2001-12-20","0.00","0.0",,"37","27"
"GME00102268","DUSSELDORF, GM","2001-12-21","0.76","0.0",,"40","32"
"GME00102268","DUSSELDORF, GM","2001-12-22","0.09","0.0",,"36","31"
"GME00102268","DUSSELDORF, GM","2001-12-23","0.00","0.0",,"31","20"
"GME00102268","DUSSELDORF, GM","2001-12-24","0.13","0.0",,"43","23"
"GME00102268","DUSSELDORF, GM","2001-12-25","0.31","0.0",,"44","36"
"GME00102268","DUSSELDORF, GM","2001-12-26","0.11","0.0",,"38","33"
"GME00102268","DUSSELDORF, GM","2001-12-27","0.17","0.0",,"43","29"
"GME00102268","DUSSELDORF, GM","2001-12-28","0.10","0.0",,"48","39"
"GME00102268","DUSSELDORF, GM","2001-12-29","0.03","0.0",,"40","32"
"GME00102268","DUSSELDORF, GM","2001-12-30","0.02","0.0",,"37","29"
"GME00102268","DUSSELDORF, GM","2001-12-31","0.02","0.0",,"35","21"
"GME00102268","DUSSELDORF, GM","2002-01-01","0.00","0.0",,"33","29"
"GME00102268","DUSSELDORF, GM","2002-01-02","0.00","0.0",,"35","23"
"GME00102268","DUSSELDORF, GM","2002-01-03","0.00","0.0",,"34","23"
"GME00102268","DUSSELDORF, GM","2002-01-04","0.00","0.0",,"35","21"
"GME00102268","DUSSELDORF, GM","2002-01-05","0.00","0.0",,"35","21"
"GME00102268","DUSSELDORF, GM","2002-01-06","0.02","0.0",,"34","25"
"GME00102268","DUSSELDORF, GM","2002-01-07","0.01","0.0",,"36","33"
"GME00102268","DUSSELDORF, GM","2002-01-08","0.00","0.0",,"39","31"
"GME00102268","DUSSELDORF, GM","2002-01-09","0.00","0.0",,"38","28"
"GME00102268","DUSSELDORF, GM","2002-01-10","0.00","0.0",,"37","26"
"GME00102268","DUSSELDORF, GM","2002-01-11","0.08","0.0",,"38","30"
"GME00102268","DUSSELDORF, GM","2002-01-12","0.02","0.0",,"43","36"
"GME00102268","DUSSELDORF, GM","2002-01-13","0.00","0.0",,"50","36"
"GME00102268","DUSSELDORF, GM","2002-01-14","0.00","0.0",,"38","33"
"GME00102268","DUSSELDORF, GM","2002-01-15","0.15","0.0",,"37","31"
"GME00102268","DUSSELDORF, GM","2002-01-16","0.00","0.0",,"36","31"
"GME00102268","DUSSELDORF, GM","2002-01-17","0.11","0.0",,"40","32"
"GME00102268","DUSSELDORF, GM","2002-01-18","0.06","0.0",,"42","36"
"GME00102268","DUSSELDORF, GM","2002-01-19","0.05","0.0",,"49","37"
"GME00102268","DUSSELDORF, GM","2002-01-20","0.18","0.0",,"50","40"
"GME00102268","DUSSELDORF, GM","2002-01-21","0.00","0.0",,"54","46"
"GME00102268","DUSSELDORF, GM","2002-01-22","0.35","0.0",,"51","43"
"GME00102268","DUSSELDORF, GM","2002-01-23","0.17","0.0",,"49","42"
